Draw,  Value
78118, 4
78119, 3
78120, 6
78121, 2
78122, 8
78123, 6
78124, 3
78125, 4
78126, 8
78127, 2
78128, 1
78129, 2
78130, 6
78131, 14
78132, 5
78133, 13
78134, 5
78135, 7
78136, 1
78137, 5
78138, 9
78139, 4
78140, 4
78141, 1
78142, 10
78143, 2
78144, 12
78145, 6
78146, 15
78147, 4
78148, 5
78149, 5
78150, 7
78151, 7
78152, 15
78153, 5
78154, 1
78155, 2
78156, 10
78157, 2
78158, 1
78159, 3
78160, 2
78161, 2
78162, 1
78163, 11
78164, 3
78165, 6
78166, 7
78167, 0
78168, 6
78169, 11
78170, 4
78171, 8
78172, 12
78173, 3
78174, 4
78175, 9
78176, 9
78177, 2
78178, 4
78179, 6
78180, 8
78181, 5
78182, 6
78183, 10
78184, 2
78185, 9
78186, 3
78187, 15
78188, 4
78189, 3
78190, 5
78191, 7
78192, 14
78193, 3
78194, 3
78195, 6
78196, 4
78197, 10
78198, 2
78199, 8
78200, 5
78201, 5
78202, 7
78203, 10
78204, 4
78205, 7
78206, 6
78207, 7
78208, 6
78209, 6
78210, 5
78211, 2
78212, 9
78213, 5
78214, 7
78215, 5
78216, 6
78217, 3
78218, 6
78219, 4
78220, 2
78221, 6
78222, 3
78223, 4
78224, 3
78225, 6
78226, 6
78227, 5
78228, 7
78229, 9
78230, 10
78231, 1
78232, 4
78233, 6
78234, 4
78235, 7
78236, 4
78237, 8
78238, 6
78239, 8
78240, 8
78241, 6
78242, 6
78243, 1
78244, 3
78245, 5
78246, 4
78247, 8
78248, 12
78249, 4
78250, 2
78251, 4
78252, 6
78253, 8
78254, 5
78255, 8
78256, 7
78257, 10
78258, 4
78259, 2
78260, 11
78261, 5
78262, 7
78263, 8
78264, 5
78265, 3
78266, 1
78267, 7
78268, 3
78269, 5
78270, 13
78271, 3
78272, 3
78273, 8
78274, 5
78275, 4
78276, 2
78277, 7
78278, 5
78279, 3
78280, 3
78281, 10
78282, 10
78283, 7
78284, 9
78285, 2
78286, 1
78287, 11
78288, 3
78289, 6
78290, 3
78291, 3
78292, 10
78293, 4
78294, 6
78295, 11
78296, 7
78297, 7
78298, 4
78299, 4
78300, 3
78301, 3
78302, 7
78303, 3
78304, 5
78305, 3
78306, 9
78307, 6
78308, 5
78309, 3
78310, 5
78311, 7
78312, 3
78313, 6
78314, 10
78315, 7
78316, 1
78317, 2
78318, 6
78319, 8
78320, 3
78321, 5
78322, 2
78323, 12
78324, 2
78325, 6
78326, 5
78327, 6
78328, 3
78329, 12
78330, 2
78331, 10
78332, 6
78333, 4
78334, 6
78335, 4
78336, 4
78337, 7
78338, 3
78339, 7
78340, 14
78341, 6
78342, 1
78343, 8
78344, 6
78345, 3
78346, 2
78347, 3
78348, 5
78349, 7
78350, 1
78351, 7
78352, 8
78353, 6
78354, 8
78355, 10
78356, 2
78357, 6
78358, 6
78359, 2
78360, 13
78361, 8
78362, 8
78363, 1
78364, 4
78365, 5
78366, 8
78367, 3
78368, 9
78369, 1
78370, 5
78371, 1
78372, 2
78373, 7
78374, 2
78375, 4
78376, 2
78377, 12
78378, 3
78379, 4
78380, 4
78381, 4
78382, 8
78383, 9
78384, 10
78385, 2
78386, 11
78387, 4
78388, 3
78389, 6
78390, 3
78391, 4
78392, 4
78393, 4
78394, 4
78395, 13
78396, 4
78397, 6
78398, 9
78399, 8
78400, 4
78401, 4
78402, 6
78403, 4
78404, 3
78405, 10
78406, 7
78407, 5
78408, 3
78409, 1
78410, 11
78411, 6
78412, 3
78413, 2
78414, 2
78415, 9
78416, 11
78417, 1
78418, 5
78419, 6
78420, 5
78421, 5
78422, 5
78423, 7
78424, 5
78425, 9
78426, 8
78427, 7
78428, 8
78429, 3
78430, 6
78431, 5
78432, 4
78433, 2
78434, 3
78435, 6
78436, 3
78437, 17
78438, 6
78439, 4
78440, 6
78441, 3
78442, 5
78443, 8
78444, 8
78445, 2
78446, 2
78447, 4
78448, 2
78449, 12
78450, 1
78451, 1
78452, 9
78453, 4
78454, 9
78455, 5
78456, 10
78457, 4
78458, 1
78459, 10
78460, 4
78461, 6
78462, 4
78463, 6
78464, 7
78465, 4
78466, 7
78467, 3
78468, 9
78469, 4
78470, 7
78471, 6
78472, 13
78473, 7
78474, 13
78475, 3
78476, 4
78477, 3
78478, 7
78479, 2
78480, 3
78481, 2
78482, 5
78483, 9
78484, 6
78485, 4
78486, 3
78487, 5
78488, 7
78489, 10
78490, 12
78491, 10
78492, 5
78493, 12
78494, 6
78495, 7
78496, 6
78497, 3
78498, 7
78499, 5
78500, 6
78501, 4
78502, 1
78503, 1
78504, 15
78505, 7
78506, 5
78507, 1
78508, 7
78509, 11
78510, 5
78511, 1
78512, 4
78513, 7
78514, 3
78515, 6
78516, 0
78517, 9
78518, 7
78519, 4
78520, 2
78521, 7
78522, 3
78523, 6
78524, 9
78525, 3
78526, 4
78527, 3
78528, 4
78529, 5
78530, 2
78531, 10
78532, 10
78533, 4
78534, 4
78535, 10
78536, 10
78537, 1
78538, 2
78539, 6
78540, 3
78541, 1
78542, 4
78543, 8
78544, 3
78545, 3
78546, 12
78547, 15
78548, 1
78549, 12
78550, 12
78551, 3
78552, 4
78553, 6
78554, 2
78555, 9
78556, 1
78557, 4
78558, 1
78559, 9
78560, 2
78561, 5
78562, 6
78563, 1
78564, 8
78565, 3
78566, 6
78567, 13
78568, 8
78569, 5
78570, 3
78571, 4
78572, 1
78573, 6
78574, 8
78575, 7
78576, 6
78577, 2
78578, 0
78579, 1
78580, 9
78581, 4
78582, 5
78583, 4
78584, 7
78585, 3
78586, 10
78587, 8
78588, 2
78589, 1
78590, 3
78591, 4
78592, 3
78593, 6
78594, 13
78595, 7
78596, 1
78597, 3
78598, 4
78599, 5
78600, 6
78601, 14
78602, 3
78603, 7
78604, 2
78605, 7
78606, 8
78607, 7
78608, 4
78609, 2
78610, 7
78611, 7
78612, 7
78613, 3
78614, 11
78615, 3
78616, 1
78617, 6
78618, 5
78619, 4
78620, 3
78621, 5
78622, 3
78623, 7
78624, 9
78625, 7
78626, 3
78627, 1
78628, 1
78629, 8
78630, 9
78631, 1
78632, 12
78633, 4
78634, 3
78635, 7
78636, 3
78637, 7
78638, 3
78639, 4
78640, 4
78641, 6
78642, 9
78643, 6
78644, 2
78645, 2
78646, 3
78647, 5
78648, 4
78649, 3
78650, 9
78651, 3
78652, 1
78653, 4
78654, 7
78655, 5
78656, 3
78657, 4
78658, 0
78659, 6
78660, 3
78661, 12
78662, 6
78663, 5
78664, 3
78665, 17
78666, 5
78667, 1
78668, 1
78669, 4
78670, 3
78671, 3
78672, 6
78673, 12
78674, 6
78675, 11
78676, 3
78677, 14
78678, 1
78679, 3
78680, 3
78681, 10
78682, 7
78683, 4
78684, 13
78685, 6
78686, 7
78687, 5
78688, 6
78689, 6
78690, 3
78691, 10
78692, 3
78693, 0
78694, 6
78695, 6
78696, 8
78697, 6
78698, 4
78699, 1
78700, 6
78701, 11
78702, 6
78703, 6
78704, 2
78705, 12
78706, 15
78707, 7
78708, 5
78709, 4
78710, 7
78711, 1
78712, 10
78713, 4
78714, 4
78715, 8
78716, 1
78717, 1
78718, 14
78719, 1
78720, 2
78721, 10
78722, 4
78723, 1
78724, 10
78725, 7
78726, 5
78727, 12
78728, 6
78729, 5
78730, 8
78731, 6
78732, 2
78733, 6
78734, 4
78735, 6
78736, 7
78737, 13
78738, 7
78739, 13
78740, 17
78741, 8
78742, 6
78743, 8
78744, 4
78745, 11
78746, 6
78747, 7
78748, 10
78749, 7
78750, 8
78751, 9
78752, 7
78753, 4
78754, 5
78755, 15
78756, 7
78757, 18
78758, 6
78759, 6
78760, 3
78761, 1
78762, 10
78763, 1
78764, 4
78765, 7
78766, 6
78767, 4
78768, 3
78769, 11
78770, 1
78771, 4
78772, 4
78773, 5
78774, 5
78775, 3
78776, 11
78777, 4
78778, 9
78779, 6
78780, 16
78781, 5
78782, 6
78783, 7
78784, 3
78785, 4
78786, 6
78787, 2
78788, 8
78789, 11
78790, 5
78791, 4
78792, 10
78793, 6
78794, 5
78795, 7
78796, 6
78797, 6
78798, 5
78799, 8
78800, 3
78801, 12
78802, 1
78803, 5
78804, 3
78805, 1
78806, 3
78807, 2
78808, 5
78809, 16
78810, 8
78811, 9
78812, 10
78813, 8
78814, 17
78815, 5
78816, 7
78817, 8
78818, 9
78819, 5
78820, 4
78821, 5
78822, 10
78823, 8
78824, 7
78825, 9
78826, 4
78827, 5
78828, 2
78829, 4
78830, 3
78831, 3
78832, 2
78833, 4
78834, 9
78835, 1
78836, 7
78837, 4
78838, 1
78839, 12
78840, 5
78841, 8
78842, 3
78843, 9
78844, 5
78845, 5
78846, 4
78847, 12
78848, 2
78849, 4
78850, 5
78851, 6
78852, 3
78853, 2
78854, 5
78855, 6
78856, 3
78857, 1
78858, 3
78859, 4
78860, 2
78861, 12
78862, 4
78863, 5
78864, 3
78865, 3
78866, 10
78867, 13
78868, 10
78869, 2
78870, 5
78871, 4
78872, 10
78873, 2
78874, 10
78875, 5
78876, 3
78877, 2
78878, 3
78879, 11
78880, 2
78881, 6
78882, 5
78883, 8
78884, 2
78885, 8
78886, 2
78887, 4
78888, 7
78889, 1
78890, 6
78891, 10
78892, 6
78893, 9
78894, 1
78895, 6
78896, 3
78897, 7
78898, 7
78899, 0
78900, 4
78901, 10
78902, 6
78903, 10
78904, 7
78905, 7
78906, 6
78907, 11
78908, 3
78909, 11
78910, 4
78911, 8
78912, 4
78913, 7
78914, 1
78915, 7
78916, 3
78917, 2
78918, 4
78919, 2
78920, 5
78921, 3
78922, 5
78923, 7
78924, 10
78925, 8
78926, 11
78927, 8
78928, 2
78929, 7
78930, 3
78931, 7
78932, 1
78933, 4
78934, 4
78935, 6
78936, 15
78937, 11
78938, 2
78939, 1
78940, 4
78941, 4
78942, 10
78943, 11
78944, 7
78945, 6
78946, 9
78947, 0
78948, 8
78949, 6
78950, 1
78951, 1
78952, 8
78953, 3
78954, 4
78955, 8
78956, 9
78957, 4
78958, 12
78959, 5
78960, 3
78961, 4
78962, 3
78963, 6
78964, 9
78965, 6
78966, 14
78967, 12
78968, 1
78969, 11
78970, 15
78971, 6
78972, 3
78973, 2
78974, 3
78975, 2
78976, 1
78977, 2
78978, 2
78979, 1
78980, 6
78981, 3
78982, 2
78983, 4
78984, 11
78985, 2
78986, 4
78987, 4
78988, 11
78989, 9
78990, 1
78991, 3
78992, 2
78993, 6
78994, 9
78995, 3
78996, 7
78997, 3
78998, 6
78999, 3
79000, 0
79001, 6
79002, 2
79003, 8
79004, 1
79005, 12
79006, 2
79007, 11
79008, 6
79009, 8
79010, 4
79011, 1
79012, 3
79013, 3
79014, 2
79015, 6
79016, 7
79017, 3
79018, 10
79019, 3
79020, 7
79021, 7
79022, 4
79023, 9
79024, 5
79025, 7
79026, 5
79027, 17
79028, 9
79029, 3
79030, 8
79031, 4
79032, 7
79033, 7
79034, 2
79035, 1
79036, 9
79037, 1
79038, 4
79039, 1
79040, 6
79041, 2
79042, 4
79043, 7
79044, 12
79045, 2
79046, 10
79047, 11
79048, 8
79049, 9
79050, 7
79051, 5
79052, 4
79053, 9
79054, 3
79055, 8
79056, 2
79057, 8
79058, 18
79059, 7
79060, 12
79061, 3
79062, 9
79063, 14
79064, 8
79065, 3
79066, 2
79067, 6
79068, 5
79069, 7
79070, 8
79071, 6
79072, 6
79073, 8
79074, 2
79075, 6
79076, 9
79077, 6
79078, 7
79079, 11
79080, 16
79081, 8
79082, 1
79083, 3
79084, 8
79085, 4
79086, 5
79087, 4
79088, 5
79089, 8
79090, 6
79091, 2
79092, 4
79093, 2
79094, 2
79095, 6
79096, 9
79097, 14
79098, 3
79099, 6
79100, 2
79101, 5
79102, 6
79103, 4
79104, 1
79105, 2
79106, 8
79107, 5
79108, 3
79109, 8
79110, 4
79111, 5
79112, 9
79113, 7
79114, 13
79115, 8
79116, 7
79117, 0
79118, 1
79119, 1
79120, 2
79121, 6
79122, 2
79123, 3
79124, 5
79125, 9
79126, 4
79127, 10
79128, 2
79129, 4
79130, 8
79131, 11
79132, 9
79133, 4
79134, 2
79135, 3
79136, 2
79137, 8
79138, 4
79139, 10
79140, 7
79141, 4
79142, 7
79143, 2
79144, 12
79145, 6
79146, 2
79147, 3
79148, 2
79149, 8
79150, 9
79151, 6
79152, 3
79153, 3
79154, 3
79155, 7
79156, 6
79157, 3
79158, 7
79159, 5
79160, 5
79161, 9
79162, 4
79163, 8
79164, 2
79165, 12
79166, 1
79167, 3
79168, 8
79169, 8
79170, 9
79171, 3
79172, 10
79173, 1
79174, 8
79175, 11
79176, 5
79177, 1
79178, 2
79179, 7
79180, 8
79181, 5
79182, 2
79183, 3
79184, 4
79185, 10
79186, 4
79187, 8
79188, 7
79189, 3
79190, 12
79191, 8
79192, 6
79193, 4
79194, 9
79195, 8
79196, 12
79197, 7
79198, 9
79199, 2
79200, 6
79201, 5
79202, 12
79203, 9
79204, 8
79205, 11
79206, 9
79207, 8
79208, 6
79209, 7
79210, 8
79211, 4
79212, 7
79213, 4
79214, 5
79215, 5
79216, 9
79217, 2
79218, 4
79219, 2
79220, 4
79221, 7
79222, 3
79223, 5
79224, 3
79225, 6
79226, 11
79227, 1
79228, 3
79229, 6
79230, 9
79231, 2
79232, 2
79233, 6
79234, 5
79235, 7
79236, 5
79237, 3
79238, 5
79239, 5
79240, 8
79241, 4
79242, 2
79243, 5
79244, 3
79245, 6
79246, 5
79247, 3
79248, 7
79249, 4
79250, 4
79251, 8
79252, 12
79253, 4
79254, 3
79255, 1
79256, 3
79257, 5
79258, 3
79259, 7
79260, 1
79261, 4
79262, 8
79263, 2
79264, 5
79265, 2
79266, 3
79267, 5
79268, 6
79269, 2
79270, 6
79271, 3
79272, 9
79273, 4
79274, 5
79275, 8
79276, 5
79277, 5
79278, 3
79279, 1
79280, 6
79281, 6
79282, 9
79283, 5
79284, 3
79285, 5
79286, 5
79287, 3
79288, 8
79289, 7
79290, 13
79291, 6
79292, 6
79293, 8
79294, 6
79295, 6
79296, 2
79297, 13
79298, 7
79299, 4
79300, 7
79301, 3
79302, 6
79303, 9
79304, 6
79305, 0
79306, 3
79307, 4
79308, 8
79309, 6
79310, 3
79311, 9
79312, 3
79313, 9
79314, 4
79315, 10
79316, 4
79317, 5
79318, 3
79319, 7
79320, 4
79321, 6
79322, 1
79323, 3
79324, 6
79325, 7
79326, 9
79327, 4
79328, 3
79329, 5
79330, 9
79331, 1
79332, 9
79333, 6
79334, 3
79335, 6
79336, 2
79337, 8
79338, 6
79339, 9
79340, 2
79341, 3
79342, 7
79343, 10
79344, 6
79345, 3
79346, 0
79347, 9
79348, 6
79349, 4
79350, 5
79351, 9
79352, 2
79353, 3
79354, 12
79355, 5
79356, 9
79357, 8
79358, 2
79359, 8
79360, 15
79361, 3
79362, 1
79363, 2
79364, 9
79365, 7
79366, 4
79367, 17
79368, 1
79369, 6
79370, 5
79371, 3
79372, 16
79373, 3
79374, 5
79375, 3
79376, 2
79377, 1
79378, 4
79379, 3
79380, 0
79381, 8
79382, 4
79383, 13
79384, 6
79385, 5
79386, 6
79387, 2
79388, 5
79389, 6
79390, 4
79391, 4
79392, 3
79393, 10
79394, 4
79395, 5
79396, 16
79397, 2
79398, 7
79399, 6
79400, 6
79401, 5
79402, 7
79403, 3
79404, 4
79405, 6
79406, 12
79407, 7
79408, 3
79409, 6
79410, 6
79411, 6
79412, 4
79413, 15
79414, 4
79415, 3
79416, 3
79417, 8
79418, 8
79419, 4
79420, 6
79421, 0
79422, 2
79423, 3
79424, 2
79425, 4
79426, 8
79427, 2
79428, 8
79429, 6
79430, 4
79431, 6
79432, 1
79433, 3
79434, 4
79435, 9
79436, 5
79437, 7
79438, 3
79439, 3
79440, 7
79441, 1
79442, 1
79443, 4
79444, 8
79445, 5
79446, 3
79447, 5
79448, 3
79449, 2
79450, 1
79451, 2
79452, 11
79453, 5
79454, 2
79455, 3
79456, 3
79457, 4
79458, 7
79459, 10
79460, 6
79461, 0
79462, 5
79463, 7
79464, 11
79465, 3
79466, 3
79467, 5
79468, 1
79469, 4
79470, 10
79471, 8
79472, 6
79473, 6
79474, 7
79475, 3
79476, 0
79477, 4
79478, 3
79479, 5
79480, 1
79481, 11
79482, 7
79483, 2
79484, 6
79485, 4
79486, 6
79487, 10
79488, 4
79489, 1
79490, 18
79491, 9
79492, 3
79493, 2
79494, 8
79495, 2
79496, 1
79497, 4
79498, 4
79499, 0
79500, 7
79501, 8
79502, 1
79503, 9
79504, 3
79505, 6
79506, 6
79507, 4
79508, 3
79509, 7
79510, 10
79511, 5
79512, 9
79513, 5
79514, 1
79515, 8
79516, 5
79517, 5
79518, 5
79519, 9
79520, 6
79521, 19
79522, 7
79523, 1
79524, 3
79525, 4
79526, 9
79527, 4
79528, 11
79529, 4
79530, 1
79531, 2
79532, 0
79533, 4
79534, 1
79535, 9
79536, 5
79537, 2
79538, 7
79539, 4
79540, 2
79541, 9
79542, 4
79543, 3
79544, 4
79545, 7
79546, 3
79547, 5
79548, 10
79549, 10
79550, 5
79551, 2
79552, 5
79553, 10
79554, 14
79555, 3
79556, 3
79557, 3
79558, 5
79559, 6
79560, 4
79561, 8
79562, 4
79563, 14
79564, 9
79565, 4
79566, 3
79567, 3
79568, 4
79569, 6
79570, 5
79571, 3
79572, 3
79573, 10
79574, 4
79575, 5
79576, 6
79577, 5
79578, 9
79579, 4
79580, 7
79581, 2
79582, 2
79583, 5
79584, 2
79585, 2
79586, 7
79587, 8
79588, 2
79589, 2
79590, 11
79591, 3
79592, 5
79593, 6
79594, 1
79595, 9
79596, 2
79597, 5
79598, 9
79599, 8
79600, 6
79601, 4
79602, 8
79603, 3
79604, 8
79605, 9
79606, 3
79607, 1
79608, 9
79609, 9
79610, 7
79611, 6
79612, 6
79613, 6
79614, 12
79615, 12
79616, 1
79617, 3
79618, 6
79619, 9
79620, 4
79621, 3
79622, 4
79623, 8
79624, 8
79625, 5
79626, 4
79627, 8
79628, 14
79629, 8
79630, 9
79631, 7
79632, 7
79633, 3
79634, 9
79635, 2
79636, 3
79637, 2
79638, 7
79639, 13
79640, 4
79641, 4
79642, 10
79643, 10
79644, 2
79645, 5
79646, 5
79647, 0
79648, 14
79649, 10
79650, 7
79651, 7
79652, 2
79653, 4
79654, 2
79655, 1
79656, 4
79657, 6
79658, 4
79659, 6
79660, 10
79661, 14
79662, 7
79663, 4
79664, 4
79665, 4
79666, 13
79667, 10
79668, 2
79669, 10
79670, 3
79671, 3
79672, 4
79673, 2
79674, 4
79675, 4
79676, 13
79677, 4
79678, 9
79679, 3
79680, 9
79681, 3
79682, 5
79683, 1
79684, 5
79685, 5
79686, 5
79687, 6
79688, 3
79689, 6
79690, 9
79691, 10
79692, 2
79693, 5
79694, 2
79695, 3
79696, 4
79697, 7
79698, 7
79699, 2
79700, 4
79701, 8
79702, 1
79703, 8
79704, 5
79705, 3
79706, 16
79707, 9
79708, 4
79709, 3
79710, 6
79711, 8
79712, 3
79713, 3
79714, 6
79715, 4
79716, 7
79717, 9
79718, 14
79719, 4
79720, 8
79721, 5
79722, 4
79723, 2
79724, 4
79725, 5
79726, 6
79727, 5
79728, 2
79729, 11
79730, 4
79731, 5
79732, 7
79733, 5
79734, 4
79735, 2
79736, 6
79737, 7
79738, 8
79739, 0
79740, 5
79741, 4
79742, 4
79743, 7
79744, 6
79745, 6
79746, 4
79747, 7
79748, 5
79749, 5
79750, 3
79751, 3
79752, 1
79753, 3
79754, 1
79755, 0
79756, 1
79757, 1
79758, 4
79759, 6
79760, 3
79761, 3
79762, 3
79763, 8
79764, 4
79765, 5
79766, 8
79767, 5
79768, 6
79769, 6
79770, 3
79771, 8
79772, 6
79773, 13
79774, 1
79775, 9
79776, 5
79777, 6
79778, 1
79779, 3
79780, 7
79781, 4
79782, 7
79783, 4
79784, 3
79785, 5
79786, 2
79787, 6
79788, 4
79789, 6
79790, 6
79791, 1
79792, 5
79793, 10
79794, 5
79795, 9
79796, 5
79797, 4
79798, 4
79799, 5
79800, 7
79801, 7
79802, 2
79803, 10
79804, 8
79805, 3
79806, 3
79807, 7
79808, 9
79809, 3
79810, 2
79811, 9
79812, 9
79813, 6
79814, 1
79815, 5
79816, 5
79817, 12
79818, 2
79819, 6
79820, 1
79821, 8
79822, 16
79823, 4
79824, 5
79825, 8
79826, 6
79827, 1
79828, 6
79829, 13
79830, 6
79831, 2
79832, 2
79833, 10
79834, 5
79835, 3
79836, 1
79837, 6
79838, 10
79839, 3
79840, 4
79841, 5
79842, 6
79843, 2
79844, 13
79845, 14
79846, 4
79847, 6
79848, 10
79849, 5
79850, 10
79851, 5
79852, 5
79853, 7
79854, 3
79855, 4
79856, 2
79857, 4
79858, 2
79859, 6
79860, 9
79861, 4
79862, 7
79863, 9
79864, 8
79865, 8
79866, 6
79867, 7
79868, 2
79869, 2
79870, 4
79871, 9
79872, 15
79873, 4
79874, 0
79875, 2
79876, 15
79877, 4
79878, 6
79879, 3
79880, 4
79881, 8
79882, 5
79883, 9
79884, 5
79885, 3
79886, 2
79887, 3
79888, 5
79889, 2
79890, 0
79891, 6
79892, 3
79893, 1
79894, 3
79895, 9
79896, 4
79897, 2
79898, 13
79899, 2
79900, 4
79901, 1
79902, 7
79903, 5
79904, 3
79905, 7
79906, 5
79907, 1
79908, 10
79909, 16
79910, 5
79911, 17
79912, 4
79913, 7
79914, 1
79915, 7
79916, 14
79917, 6
79918, 10
79919, 6
79920, 7
79921, 3
79922, 13
79923, 5
79924, 2
79925, 0
79926, 6
79927, 5
79928, 5
79929, 7
79930, 5
79931, 7
79932, 1
79933, 6
79934, 5
79935, 6
79936, 8
79937, 5
79938, 6
79939, 1
79940, 3
79941, 3
79942, 2
79943, 4
79944, 3
79945, 8
79946, 3
79947, 8
79948, 5
79949, 5
79950, 2
79951, 5
79952, 11
79953, 9
79954, 2
79955, 4
79956, 4
79957, 1
79958, 11
79959, 6
79960, 6
79961, 7
79962, 7
79963, 5
79964, 2
79965, 5
79966, 10
79967, 2
79968, 5
79969, 0
79970, 7
79971, 1
79972, 3
79973, 6
79974, 3
79975, 2
79976, 3
79977, 6
79978, 1
79979, 4
79980, 9
79981, 9
79982, 5
79983, 2
79984, 6
79985, 9
79986, 7
79987, 2
79988, 2
79989, 4
79990, 7
79991, 7
79992, 3
79993, 8
79994, 2
79995, 5
79996, 9
79997, 9
79998, 14
79999, 7
80000, 7
80001, 6
80002, 10
80003, 4
80004, 5
80005, 2
80006, 2
80007, 4
80008, 8
80009, 7
80010, 5
80011, 4
80012, 6
80013, 2
80014, 8
80015, 4
80016, 12
80017, 3
80018, 6
80019, 6
80020, 12
80021, 17
80022, 7
80023, 6
80024, 25
80025, 3
80026, 1
80027, 4
80028, 8
80029, 8
80030, 4
80031, 14
80032, 7
80033, 8
80034, 5
80035, 2
80036, 4
80037, 7
80038, 5
80039, 3
80040, 2
80041, 3
80042, 3
80043, 9
80044, 5
80045, 10
80046, 1
80047, 11
80048, 3
80049, 3
80050, 3
80051, 7
80052, 5
80053, 3
80054, 7
80055, 2
80056, 2
80057, 3
80058, 2
80059, 9
80060, 5
80061, 13
80062, 3
80063, 6
80064, 8
80065, 3
80066, 3
80067, 9
80068, 2
80069, 6
80070, 3
80071, 13
80072, 2
80073, 3
80074, 5
80075, 4
80076, 3
80077, 5
80078, 5
80079, 6
80080, 7
80081, 3
80082, 5
80083, 4
80084, 6
80085, 2
80086, 6
80087, 5
80088, 3
80089, 10
80090, 5
80091, 5
80092, 1
80093, 3
80094, 15
80095, 0
80096, 2
80097, 9
80098, 7
80099, 2
80100, 7
80101, 2
80102, 4
80103, 4
80104, 12
80105, 3
80106, 8
80107, 3
80108, 6
80109, 18
80110, 2
80111, 13
80112, 5
80113, 3
80114, 4
80115, 3
80116, 5
80117, 3
80118, 7
80119, 4
80120, 7
80121, 9
80122, 2
80123, 11
80124, 4
80125, 2
80126, 3
80127, 6
80128, 11
80129, 5
80130, 9
80131, 6
80132, 7
80133, 4
80134, 8
80135, 7
80136, 7
80137, 6
80138, 6
80139, 8
80140, 5
80141, 5
80142, 5
80143, 10
80144, 11
80145, 4
80146, 5
80147, 7
80148, 4
80149, 5
80150, 9
80151, 10
80152, 6
80153, 6
80154, 7
80155, 2
80156, 11
80157, 2
80158, 12
80159, 9
80160, 9
80161, 4
80162, 4
80163, 5
80164, 2
80165, 1
80166, 8
80167, 11
80168, 1
80169, 12
80170, 6
80171, 4
80172, 3
80173, 8
80174, 3
80175, 2
80176, 5
80177, 4
80178, 13
80179, 3
80180, 5
80181, 4
80182, 5
80183, 3
80184, 4
80185, 6
80186, 7
80187, 8
80188, 2
80189, 5
80190, 7
80191, 1
80192, 1
80193, 3
80194, 1
80195, 7
80196, 5
80197, 10
80198, 5
80199, 9
80200, 2
80201, 10
80202, 3
80203, 8
80204, 8
80205, 10
80206, 4
80207, 10
80208, 14
80209, 5
80210, 3
80211, 5
80212, 5
80213, 6
80214, 8
80215, 9
80216, 5
80217, 5
80218, 4
80219, 7
80220, 15
80221, 5
80222, 6
80223, 2
80224, 3
80225, 3
80226, 1
80227, 2
80228, 5
80229, 3
80230, 11
80231, 3
80232, 4
80233, 3
80234, 6
80235, 6
80236, 7
80237, 1
80238, 3
80239, 7
80240, 8
80241, 4
80242, 4
80243, 3
80244, 10
80245, 3
80246, 9
80247, 11
80248, 2
80249, 2
80250, 0
80251, 9
80252, 5
80253, 12
80254, 4
80255, 7
80256, 5
80257, 5
80258, 6
80259, 4
80260, 3
80261, 11
80262, 8
80263, 2
80264, 2
80265, 8
80266, 7
80267, 1
80268, 7
80269, 2
80270, 2
80271, 5
80272, 1
80273, 5
80274, 3
80275, 9
80276, 7
80277, 5
80278, 9
80279, 5
80280, 4
80281, 1
80282, 1
80283, 4
80284, 4
80285, 10
80286, 5
80287, 5
80288, 2
80289, 2
80290, 3
80291, 6
80292, 8
80293, 4
80294, 5
80295, 8
80296, 3
80297, 6
80298, 4
80299, 5
80300, 15
80301, 10
80302, 3
80303, 2
80304, 5
80305, 4
80306, 7
80307, 1
80308, 8
80309, 3
80310, 4
80311, 9
80312, 6
80313, 4
80314, 4
80315, 14
80316, 7
80317, 4
80318, 6
80319, 8
80320, 3
80321, 7
80322, 4
80323, 7
80324, 12
80325, 9
80326, 7
80327, 3
80328, 6
80329, 14
80330, 3
80331, 6
80332, 6
80333, 4
80334, 4
80335, 9
80336, 8
80337, 5
80338, 2
80339, 4
80340, 7
80341, 7
80342, 4
80343, 5
80344, 13
80345, 4
80346, 4
80347, 4
80348, 6
80349, 7
80350, 2
80351, 4
80352, 1
80353, 5
80354, 5
80355, 3
80356, 6
80357, 4
80358, 8
80359, 6
80360, 1
80361, 1
80362, 5
80363, 3
80364, 4
80365, 9
80366, 6
80367, 10
80368, 4
80369, 7
80370, 4
80371, 5
80372, 1
80373, 9
80374, 6
80375, 10
80376, 1
80377, 6
80378, 3
80379, 7
80380, 6
80381, 3
80382, 7
80383, 3
80384, 8
80385, 5
80386, 11
80387, 1
80388, 3
80389, 4
80390, 7
80391, 5
80392, 2
80393, 8
80394, 3
80395, 2
80396, 12
80397, 6
80398, 5
80399, 1
80400, 9
80401, 11
80402, 2
80403, 5
80404, 1
80405, 6
80406, 3
80407, 3
80408, 4
80409, 6
80410, 3
80411, 5
80412, 2
80413, 1
80414, 3
80415, 8
80416, 4
80417, 5
80418, 7
80419, 3
80420, 6
80421, 4
80422, 3
80423, 1
80424, 1
80425, 5
80426, 8
80427, 9
80428, 8
80429, 8
80430, 3
80431, 2
80432, 4
80433, 7
80434, 1
80435, 3
80436, 8
80437, 4
80438, 3
80439, 2
80440, 8
80441, 1
80442, 2
80443, 6
80444, 3
80445, 7
80446, 6
80447, 4
80448, 7
80449, 3
