Draw, Value
89048, 14
89049, 15
89050, 2
89051, 2
89052, 3
89053, 3
89054, 7
89055, 7
89056, 14
89057, 10
89058, 6
89059, 7
89060, 3
89061, 7
89062, 9
89063, 4
89064, 6
89065, 13
89066, 3
89067, 6
89068, 4
89069, 9
89070, 9
89071, 13
89072, 16
89073, 4
89074, 13
89075, 13
89076, 15
89077, 7
89078, 14
89079, 7
89080, 2
89081, 8
89082, 3
89083, 3
89084, 13
89085, 5
89086, 1
89087, 3
89088, 8
89089, 2
89090, 4
89091, 5
89092, 2
89093, 12
89094, 7
89095, 2
89096, 6
89097, 5
89098, 4
89099, 9
89100, 6
89101, 16
89102, 7
89103, 7
89104, 16
89105, 10
89106, 8
89107, 7
89108, 4
89109, 9
89110, 3
89111, 8
89112, 10
89113, 7
89114, 10
89115, 4
89116, 9
89117, 5
89118, 1
89119, 13
89120, 1
89121, 5
89122, 5
89123, 5
89124, 11
89125, 4
89126, 10
89127, 9
89128, 7
89129, 17
89130, 2
89131, 5
89132, 3
89133, 8
89134, 3
89135, 5
89136, 8
89137, 6
89138, 7
89139, 6
89140, 10
89141, 3
89142, 2
89143, 8
89144, 10
89145, 2
89146, 3
89147, 9
89148, 2
89149, 3
89150, 8
89151, 8
89152, 12
89153, 2
89154, 4
89155, 5
89156, 10
89157, 10
89158, 6
89159, 7
89160, 11
89161, 3
89162, 1
89163, 4
89164, 8
89165, 11
89166, 0
89167, 2
89168, 1
89169, 5
89170, 3
89171, 11
89172, 4
89173, 11
89174, 5
89175, 6
89176, 5
89177, 6
89178, 2
89179, 14
89180, 8
89181, 4
89182, 1
89183, 6
89184, 8
89185, 8
89186, 9
89187, 4
89188, 17
89189, 14
89190, 4
89191, 5
89192, 7
89193, 0
89194, 3
89195, 5
89196, 5
89197, 6
89198, 14
89199, 10
89200, 3
89201, 9
89202, 9
89203, 4
89204, 8
89205, 6
89206, 13
89207, 6
89208, 6
89209, 7
89210, 10
89211, 17
89212, 3
89213, 8
89214, 6
89215, 6
89216, 12
89217, 14
89218, 4
89219, 5
89220, 6
89221, 7
89222, 5
89223, 11
89224, 4
89225, 10
89226, 6
89227, 13
89228, 6
89229, 2
89230, 7
89231, 3
89232, 3
89233, 6
89234, 8
89235, 5
89236, 8
89237, 2
89238, 7
89239, 1
89240, 13
89241, 10
89242, 5
89243, 8
89244, 4
89245, 15
89246, 2
89247, 10
89248, 7
89249, 9
89250, 7
89251, 7
89252, 9
89253, 13
89254, 2
89255, 3
89256, 7
89257, 8
89258, 21
89259, 7
89260, 1
89261, 15
89262, 9
89263, 5
89264, 3
89265, 7
89266, 5
89267, 1
89268, 5
89269, 4
89270, 0
89271, 6
89272, 16
89273, 3
89274, 6
89275, 6
89276, 12
89277, 17
89278, 6
89279, 8
89280, 8
89281, 2
89282, 22
89283, 1
89284, 14
89285, 8
89286, 3
89287, 15
89288, 2
89289, 8
89290, 6
89291, 9
89292, 7
89293, 6
89294, 11
89295, 7
89296, 3
89297, 20
89298, 10
89299, 19
89300, 8
89301, 5
89302, 4
89303, 4
89304, 7
89305, 11
89306, 5
89307, 12
89308, 1
89309, 12
89310, 11
89311, 9
89312, 3
89313, 1
89314, 18
89315, 3
89316, 12
89317, 7
89318, 2
89319, 3
89320, 9
89321, 10
89322, 5
89323, 4
89324, 4
89325, 6
89326, 3
89327, 7
89328, 11
89329, 5
89330, 2
89331, 12
89332, 4
89333, 9
89334, 2
89335, 4
89336, 19
89337, 7
89338, 3
89339, 9
89340, 10
89341, 9
89342, 1
89343, 10
89344, 3
89345, 10
89346, 6
89347, 12
89348, 8
89349, 15
89350, 11
89351, 13
89352, 5
89353, 17
89354, 4
89355, 3
89356, 7
89357, 3
89358, 7
89359, 6
89360, 5
89361, 6
89362, 10
89363, 6
89364, 5
89365, 6
89366, 6
89367, 4
89368, 5
89369, 9
89370, 3
89371, 6
89372, 16
89373, 11
89374, 2
89375, 17
89376, 3
89377, 7
89378, 14
89379, 9
89380, 13
89381, 16
89382, 4
89383, 7
89384, 1
89385, 1
89386, 17
89387, 6
89388, 7
89389, 5
89390, 7
89391, 6
89392, 5
89393, 16
89394, 6
89395, 9
89396, 6
89397, 8
89398, 5
89399, 3
89400, 1
89401, 4
89402, 5
89403, 4
89404, 15
89405, 7
89406, 11
89407, 4
89408, 4
89409, 4
89410, 2
89411, 9
89412, 4
89413, 10
89414, 12
89415, 5
89416, 4
89417, 11
89418, 3
89419, 11
89420, 7
89421, 10
89422, 1
89423, 2
89424, 5
89425, 14
89426, 10
89427, 2
89428, 14
89429, 6
89430, 5
89431, 4
89432, 14
89433, 14
89434, 11
89435, 3
89436, 3
89437, 11
89438, 7
89439, 2
89440, 8
89441, 3
89442, 1
89443, 6
89444, 2
89445, 7
89446, 21
89447, 6
89448, 4
89449, 7
89450, 2
89451, 4
89452, 12
89453, 12
89454, 6
89455, 3
89456, 2
89457, 13
89458, 4
89459, 0
89460, 1
89461, 7
89462, 2
89463, 6
89464, 13
89465, 22
89466, 9
89467, 14
89468, 6
89469, 6
89470, 3
89471, 22
89472, 11
89473, 8
89474, 10
89475, 3
89476, 3
89477, 7
89478, 1
89479, 7
89480, 9
89481, 1
89482, 14
89483, 8
89484, 1
89485, 5
89486, 10
89487, 5
89488, 3
89489, 2
89490, 16
89491, 16
89492, 2
89493, 11
89494, 13
89495, 8
89496, 11
89497, 11
89498, 7
89499, 13
89500, 8
89501, 11
89502, 8
89503, 8
89504, 10
89505, 11
89506, 12
89507, 15
89508, 9
89509, 3
89510, 2
89511, 2
89512, 7
89513, 5
89514, 10
89515, 13
89516, 4
89517, 6
89518, 6
89519, 5
89520, 6
89521, 5
89522, 5
89523, 11
89524, 11
89525, 2
89526, 2
89527, 1
89528, 2
89529, 5
89530, 12
89531, 10
89532, 15
89533, 8
89534, 8
89535, 5
89536, 5
89537, 7
89538, 5
89539, 5
89540, 0
89541, 14
89542, 2
89543, 9
89544, 3
89545, 16
89546, 9
89547, 9
89548, 4
89549, 7
89550, 5
89551, 11
89552, 13
89553, 18
89554, 5
89555, 4
89556, 9
89557, 7
89558, 12
89559, 10
89560, 1
89561, 9
89562, 5
89563, 9
89564, 2
89565, 9
89566, 16
89567, 3
89568, 3
89569, 8
89570, 8
89571, 9
89572, 3
89573, 7
89574, 5
89575, 16
89576, 5
89577, 9
89578, 9
89579, 3
89580, 20
89581, 3
89582, 11
89583, 6
89584, 5
89585, 8
89586, 1
89587, 7
89588, 13
89589, 13
89590, 10
89591, 5
89592, 6
89593, 8
89594, 2
89595, 12
89596, 3
89597, 2
89598, 11
89599, 5
89600, 4
89601, 5
89602, 14
89603, 8
89604, 12
89605, 4
89606, 18
89607, 12
89608, 1
89609, 4
89610, 3
89611, 4
89612, 5
89613, 11
89614, 12
89615, 7
89616, 3
89617, 7
89618, 15
89619, 5
89620, 6
89621, 7
89622, 1
89623, 2
89624, 5
89625, 4
89626, 11
89627, 5
89628, 4
89629, 3
89630, 7
89631, 4
89632, 4
89633, 12
89634, 6
89635, 14
89636, 5
89637, 11
89638, 6
89639, 13
89640, 15
89641, 0
89642, 1
89643, 8
89644, 2
89645, 3
89646, 15
89647, 3
89648, 2
89649, 2
89650, 1
89651, 7
89652, 5
89653, 4
89654, 4
89655, 4
89656, 6
89657, 2
89658, 1
89659, 15
89660, 8
89661, 3
89662, 8
89663, 3
89664, 4
89665, 5
89666, 13
89667, 8
89668, 7
89669, 9
89670, 2
89671, 10
89672, 10
89673, 6
89674, 12
89675, 6
89676, 7
89677, 6
89678, 1
89679, 13
89680, 3
89681, 15
89682, 5
89683, 12
89684, 1
89685, 9
89686, 8
89687, 6
89688, 5
89689, 6
89690, 7
89691, 4
89692, 6
89693, 16
89694, 2
89695, 6
89696, 5
89697, 7
89698, 6
89699, 11
89700, 3
89701, 9
89702, 12
89703, 1
89704, 13
89705, 13
89706, 1
89707, 11
89708, 2
89709, 12
89710, 19
89711, 12
89712, 8
89713, 8
89714, 15
89715, 5
89716, 4
89717, 8
89718, 8
89719, 4
89720, 8
89721, 15
89722, 4
89723, 18
89724, 6
89725, 2
89726, 16
89727, 6
89728, 9
89729, 1
89730, 3
89731, 5
89732, 6
89733, 13
89734, 20
89735, 4
89736, 3
89737, 4
89738, 13
89739, 2
89740, 7
89741, 10
89742, 19
89743, 9
89744, 9
89745, 2
89746, 1
89747, 11
89748, 10
89749, 4
89750, 8
89751, 3
89752, 16
89753, 8
89754, 6
89755, 4
89756, 7
89757, 12
89758, 2
89759, 13
89760, 7
89761, 9
89762, 3
89763, 9
89764, 2
89765, 9
89766, 1
89767, 9
89768, 8
89769, 6
89770, 6
89771, 9
89772, 1
89773, 0
89774, 19
89775, 10
89776, 0
89777, 2
89778, 4
89779, 2
89780, 4
89781, 5
89782, 7
89783, 2
89784, 2
89785, 14
89786, 9
89787, 9
89788, 7
89789, 19
89790, 6
89791, 6
89792, 8
89793, 16
89794, 1
89795, 6
89796, 11
89797, 5
89798, 2
89799, 2
89800, 10
89801, 5
89802, 9
89803, 6
89804, 21
89805, 10
89806, 12
89807, 9
89808, 12
89809, 7
89810, 19
89811, 9
89812, 8
89813, 2
89814, 4
89815, 8
89816, 13
89817, 8
89818, 11
89819, 5
89820, 13
89821, 7
89822, 3
89823, 6
89824, 5
89825, 14
89826, 13
89827, 10
89828, 2
89829, 5
89830, 4
89831, 11
89832, 2
89833, 8
89834, 9
89835, 9
89836, 23
89837, 1
89838, 13
89839, 8
89840, 4
89841, 8
89842, 5
89843, 7
89844, 2
89845, 9
89846, 4
89847, 5
89848, 13
89849, 7
89850, 12
89851, 14
89852, 10
89853, 12
89854, 1
89855, 15
89856, 15
89857, 2
89858, 7
89859, 4
89860, 1
89861, 8
89862, 12
89863, 9
89864, 4
89865, 4
89866, 10
89867, 12
89868, 12
89869, 10
89870, 5
89871, 7
89872, 9
89873, 13
89874, 9
89875, 2
89876, 13
89877, 9
89878, 8
89879, 5
89880, 13
89881, 4
89882, 11
89883, 8
89884, 3
89885, 2
89886, 11
89887, 3
89888, 12
89889, 4
89890, 6
89891, 5
89892, 1
89893, 12
89894, 13
89895, 12
89896, 2
89897, 17
89898, 4
89899, 5
89900, 7
89901, 6
89902, 9
89903, 3
89904, 2
89905, 5
89906, 14
89907, 16
89908, 11
89909, 10
89910, 3
89911, 11
89912, 1
89913, 11
89914, 3
89915, 8
89916, 6
89917, 3
89918, 13
89919, 8
89920, 5
89921, 18
89922, 11
89923, 7
89924, 7
89925, 5
89926, 13
89927, 13
89928, 1
89929, 5
89930, 2
89931, 4
89932, 3
89933, 5
89934, 10
89935, 6
89936, 8
89937, 5
89938, 1
89939, 3
89940, 6
89941, 21
89942, 5
89943, 22
89944, 5
89945, 10
89946, 12
89947, 7
89948, 9
89949, 8
89950, 10
89951, 3
89952, 2
89953, 7
89954, 4
89955, 7
89956, 12
89957, 3
89958, 6
89959, 1
89960, 4
89961, 2
89962, 2
89963, 16
89964, 13
89965, 11
89966, 6
89967, 3
89968, 10
89969, 5
89970, 10
89971, 19
89972, 19
89973, 3
89974, 5
89975, 19
89976, 4
89977, 3
89978, 8
89979, 1
89980, 9
89981, 4
89982, 6
89983, 7
89984, 3
89985, 0
89986, 8
89987, 15
89988, 0
89989, 7
89990, 16
89991, 11
89992, 2
89993, 3
89994, 6
89995, 4
89996, 6
89997, 7
89998, 2
89999, 18
90000, 5
90001, 2
90002, 6
90003, 5
90004, 9
90005, 3
90006, 3
90007, 1
90008, 11
90009, 5
90010, 5
90011, 9
90012, 6
90013, 5
90014, 5
90015, 12
90016, 20
90017, 13
90018, 11
90019, 2
90020, 6
90021, 6
90022, 16
90023, 4
90024, 6
90025, 2
90026, 6
90027, 1
90028, 3
90029, 21
90030, 9
90031, 7
90032, 3
90033, 14
90034, 7
90035, 5
90036, 2
90037, 4
90038, 8
90039, 13
90040, 14
90041, 4
90042, 9
90043, 18
90044, 9
90045, 6
90046, 1
90047, 9
90048, 6
90049, 6
90050, 10
90051, 6
90052, 7
90053, 5
90054, 6
90055, 13
90056, 5
90057, 15
90058, 7
90059, 10
90060, 18
90061, 5
90062, 5
90063, 1
90064, 6
90065, 7
90066, 6
90067, 9
90068, 8
90069, 3
90070, 4
90071, 7
90072, 3
90073, 0
90074, 4
90075, 9
90076, 7
90077, 3
90078, 8
90079, 3
90080, 8
90081, 8
90082, 3
90083, 1
90084, 8
90085, 6
90086, 6
90087, 4
90088, 5
90089, 13
90090, 2
90091, 1
90092, 12
90093, 4
90094, 6
90095, 5
90096, 17
90097, 4
90098, 3
90099, 7
90100, 7
90101, 2
90102, 4
90103, 6
90104, 10
90105, 2
90106, 8
90107, 1
90108, 12
90109, 4
90110, 10
90111, 3
90112, 9
90113, 3
90114, 19
90115, 6
90116, 1
90117, 17
90118, 9
90119, 8
90120, 4
90121, 5
90122, 13
90123, 5
90124, 15
90125, 4
90126, 2
90127, 11
90128, 5
90129, 7
90130, 16
90131, 0
90132, 3
90133, 3
90134, 5
90135, 8
90136, 4
90137, 13
90138, 3
90139, 15
90140, 6
90141, 6
90142, 12
90143, 13
90144, 5
90145, 3
90146, 11
90147, 5
90148, 11
90149, 8
90150, 7
90151, 4
90152, 14
90153, 4
90154, 9
90155, 1
90156, 9
90157, 5
90158, 4
90159, 0
90160, 8
90161, 4
90162, 11
90163, 10
90164, 5
90165, 7
90166, 4
90167, 16
90168, 6
90169, 13
90170, 9
90171, 3
90172, 7
90173, 6
90174, 2
90175, 4
90176, 5
90177, 8
90178, 7
90179, 8
90180, 13
90181, 9
90182, 7
90183, 4
90184, 4
90185, 13
90186, 7
90187, 8
90188, 9
90189, 2
90190, 10
90191, 4
90192, 2
90193, 1
90194, 9
90195, 7
90196, 4
90197, 8
90198, 8
90199, 11
90200, 10
90201, 2
90202, 8
90203, 8
90204, 12
90205, 8
90206, 7
90207, 4
90208, 2
90209, 10
90210, 6
90211, 5
90212, 14
90213, 5
90214, 4
90215, 8
90216, 10
90217, 5
90218, 7
90219, 8
90220, 13
90221, 3
90222, 7
90223, 8
90224, 18
90225, 12
90226, 11
90227, 3
90228, 4
90229, 6
90230, 5
90231, 4
90232, 14
90233, 4
90234, 7
90235, 11
90236, 16
90237, 9
90238, 3
90239, 6
90240, 5
90241, 3
90242, 9
90243, 10
90244, 7
90245, 3
90246, 4
90247, 7
90248, 9
90249, 5
90250, 15
90251, 3
90252, 5
90253, 3
90254, 6
90255, 9
90256, 6
90257, 0
90258, 2
90259, 2
90260, 3
90261, 2
90262, 6
90263, 1
90264, 1
90265, 5
90266, 1
90267, 4
90268, 6
90269, 1
90270, 13
90271, 1
90272, 8
90273, 4
90274, 10
90275, 5
90276, 13
90277, 4
90278, 3
90279, 5
90280, 2
90281, 10
90282, 4
90283, 7
90284, 11
90285, 12
90286, 2
90287, 13
90288, 5
90289, 21
90290, 7
90291, 2
90292, 11
90293, 3
90294, 2
90295, 11
90296, 5
90297, 2
90298, 5
90299, 5
90300, 5
90301, 2
90302, 7
90303, 10
90304, 2
90305, 9
90306, 10
90307, 4
90308, 4
90309, 2
90310, 12
90311, 3
90312, 5
90313, 12
90314, 6
90315, 8
90316, 2
90317, 7
90318, 3
90319, 13
90320, 8
90321, 1
90322, 3
90323, 3
90324, 2
90325, 17
90326, 7
90327, 11
90328, 5
90329, 13
90330, 13
90331, 5
90332, 6
90333, 5
90334, 10
90335, 7
90336, 9
90337, 3
90338, 7
90339, 3
90340, 4
90341, 6
90342, 12
90343, 12
90344, 7
90345, 6
90346, 11
90347, 1
90348, 7
90349, 4
90350, 12
90351, 4
90352, 4
90353, 2
90354, 12
90355, 3
90356, 6
90357, 10
90358, 3
90359, 2
90360, 10
90361, 6
90362, 9
90363, 10
90364, 15
90365, 7
90366, 9
90367, 8
90368, 5
90369, 4
90370, 1
90371, 10
90372, 14
90373, 4
90374, 13
90375, 3
90376, 11
90377, 4
90378, 2
90379, 8
90380, 16
90381, 5
90382, 13
90383, 7
90384, 6
90385, 25
90386, 1
90387, 2
90388, 3
90389, 4
90390, 19
90391, 7
90392, 1
90393, 17
90394, 6
90395, 9
90396, 5
90397, 7
90398, 9
90399, 7
90400, 6
90401, 6
90402, 6
90403, 3
90404, 4
90405, 9
90406, 15
90407, 9
90408, 5
90409, 5
90410, 8
90411, 5
90412, 7
90413, 3
90414, 11
90415, 8
90416, 10
90417, 3
90418, 5
90419, 7
90420, 11
90421, 12
90422, 13
90423, 7
90424, 10
90425, 6
90426, 3
90427, 4
90428, 3
90429, 4
90430, 1
90431, 14
90432, 3
90433, 4
90434, 4
90435, 7
90436, 5
90437, 6
90438, 7
90439, 5
90440, 4
90441, 4
90442, 9
90443, 5
90444, 2
90445, 1
90446, 11
90447, 3
90448, 4
90449, 10
90450, 9
90451, 3
90452, 7
90453, 3
90454, 11
90455, 16
90456, 0
90457, 12
90458, 9
90459, 5
90460, 8
90461, 6
90462, 5
90463, 11
90464, 14
90465, 2
90466, 5
90467, 5
90468, 7
90469, 20
90470, 5
90471, 17
90472, 6
90473, 9
90474, 6
90475, 4
90476, 10
90477, 5
90478, 7
90479, 16
90480, 5
90481, 6
90482, 9
90483, 8
90484, 9
90485, 5
90486, 7
90487, 12
90488, 5
90489, 12
90490, 3
90491, 15
90492, 1
90493, 7
90494, 4
90495, 10
90496, 12
90497, 3
90498, 9
90499, 8
90500, 5
90501, 5
90502, 12
90503, 3
90504, 3
90505, 9
90506, 5
90507, 4
90508, 7
90509, 4
90510, 2
90511, 3
90512, 10
90513, 8
90514, 6
90515, 6
90516, 15
90517, 5
90518, 2
90519, 4
90520, 3
90521, 5
90522, 10
90523, 6
90524, 4
90525, 3
90526, 9
90527, 3
90528, 6
90529, 8
90530, 12
90531, 6
90532, 1
90533, 3
90534, 4
90535, 2
90536, 6
90537, 4
90538, 9
90539, 4
90540, 4
90541, 4
90542, 9
90543, 9
90544, 1
90545, 0
90546, 12
90547, 0
90548, 5
90549, 5
90550, 16
90551, 11
90552, 7
90553, 1
90554, 7
90555, 4
90556, 8
90557, 4
90558, 5
90559, 7
90560, 10
90561, 9
90562, 4
90563, 3
90564, 5
90565, 1
90566, 5
90567, 0
90568, 1
90569, 16
90570, 8
90571, 4
90572, 17
90573, 2
90574, 9
90575, 7
90576, 6
90577, 0
90578, 1
90579, 1
90580, 5
90581, 2
90582, 8
90583, 10
90584, 4
90585, 10
90586, 6
90587, 2
90588, 18
90589, 4
90590, 7
90591, 9
90592, 6
90593, 4
90594, 1
90595, 2
90596, 2
90597, 4
90598, 7
90599, 1
90600, 4
90601, 12
90602, 3
90603, 12
90604, 17
90605, 4
90606, 7
90607, 6
90608, 5
90609, 4
90610, 7
90611, 8
90612, 4
90613, 15
90614, 6
90615, 13
90616, 6
90617, 1
90618, 7
90619, 5
90620, 9
90621, 12
90622, 16
90623, 11
90624, 10
90625, 12
90626, 3
90627, 8
90628, 4
90629, 14
90630, 3
90631, 15
90632, 10
90633, 8
90634, 2
90635, 8
90636, 8
90637, 11
90638, 2
90639, 12
90640, 10
90641, 11
90642, 9
90643, 4
90644, 11
90645, 4
90646, 14
90647, 8
90648, 22
90649, 6
90650, 10
90651, 11
90652, 4
90653, 11
90654, 11
90655, 10
90656, 9
90657, 5
90658, 7
90659, 2
90660, 9
90661, 7
90662, 2
90663, 8
90664, 3
90665, 3
90666, 1
90667, 2
90668, 2
90669, 6
90670, 7
90671, 8
90672, 22
90673, 13
90674, 3
90675, 10
90676, 14
90677, 4
90678, 17
90679, 15
90680, 3
90681, 1
90682, 9
90683, 15
90684, 19
90685, 18
90686, 15
90687, 2
90688, 10
90689, 2
90690, 8
90691, 18
90692, 7
90693, 9
90694, 3
90695, 10
90696, 13
90697, 13
90698, 12
90699, 5
90700, 8
90701, 4
90702, 7
90703, 18
90704, 5
90705, 5
90706, 11
90707, 10
90708, 6
90709, 15
90710, 14
90711, 3
90712, 6
90713, 18
90714, 0
90715, 18
90716, 11
90717, 11
90718, 8
90719, 3
90720, 12
90721, 4
90722, 1
90723, 10
90724, 2
90725, 12
90726, 5
90727, 9
90728, 1
90729, 5
90730, 9
90731, 4
90732, 1
90733, 6
90734, 7
90735, 1
90736, 2
90737, 6
90738, 3
90739, 10
90740, 4
90741, 12
90742, 9
90743, 4
90744, 7
90745, 4
90746, 10
90747, 4
90748, 11
90749, 10
90750, 3
90751, 15
90752, 3
90753, 9
90754, 4
90755, 4
90756, 9
90757, 1
90758, 8
90759, 8
90760, 4
90761, 5
90762, 9
90763, 5
90764, 9
90765, 4
90766, 2
90767, 10
90768, 10
90769, 10
90770, 11
90771, 7
90772, 1
90773, 4
90774, 4
90775, 6
90776, 5
90777, 1
90778, 7
90779, 7
90780, 3
90781, 8
90782, 6
90783, 14
90784, 12
90785, 2
90786, 3
90787, 3
90788, 4
90789, 4
90790, 7
90791, 3
90792, 9
90793, 2
90794, 7
90795, 5
90796, 10
90797, 5
90798, 4
90799, 12
90800, 4
90801, 9
90802, 8
90803, 6
90804, 6
90805, 15
90806, 6
90807, 5
90808, 3
90809, 2
90810, 15
90811, 3
90812, 4
90813, 6
90814, 1
90815, 9
90816, 0
90817, 4
90818, 6
90819, 4
90820, 3
90821, 8
90822, 3
90823, 7
90824, 3
90825, 9
90826, 10
90827, 6
90828, 8
90829, 5
90830, 2
90831, 5
90832, 1
90833, 4
90834, 7
90835, 17
90836, 1
90837, 10
90838, 3
90839, 17
90840, 3
90841, 3
90842, 2
90843, 6
90844, 1
90845, 2
90846, 7
90847, 5
90848, 2
90849, 9
90850, 3
90851, 1
90852, 6
90853, 8
90854, 1
90855, 7
90856, 1
90857, 2
90858, 3
90859, 8
90860, 12
90861, 5
90862, 3
90863, 5
90864, 3
90865, 4
90866, 10
90867, 15
90868, 4
90869, 1
90870, 3
90871, 6
90872, 1
90873, 13
90874, 11
90875, 7
90876, 5
90877, 3
90878, 6
90879, 6
90880, 9
90881, 10
90882, 4
90883, 5
90884, 2
90885, 3
90886, 2
90887, 2
90888, 3
90889, 4
90890, 3
90891, 10
90892, 12
90893, 6
90894, 7
90895, 11
90896, 2
90897, 9
90898, 2
90899, 12
90900, 8
90901, 2
90902, 6
90903, 18
90904, 7
90905, 13
90906, 7
90907, 14
90908, 5
90909, 8
90910, 6
90911, 11
90912, 2
90913, 12
90914, 1
90915, 8
90916, 10
90917, 11
90918, 1
90919, 7
90920, 4
90921, 7
90922, 7
90923, 3
90924, 3
90925, 2
90926, 1
90927, 9
90928, 12
90929, 16
90930, 9
90931, 2
90932, 22
90933, 6
90934, 5
90935, 4
90936, 5
90937, 4
90938, 6
90939, 3
90940, 2
90941, 16
90942, 4
90943, 4
90944, 3
90945, 12
90946, 11
90947, 7
90948, 1
90949, 4
90950, 19
90951, 5
90952, 13
90953, 10
90954, 4
90955, 9
90956, 4
90957, 2
90958, 6
90959, 14
90960, 6
90961, 3
90962, 6
90963, 1
90964, 3
90965, 14
90966, 4
90967, 17
90968, 3
90969, 10
90970, 4
90971, 6
90972, 12
90973, 6
90974, 16
90975, 2
90976, 7
90977, 14
90978, 2
90979, 4
90980, 11
90981, 5
90982, 10
90983, 17
90984, 2
90985, 17
90986, 8
90987, 10
90988, 10
90989, 15
90990, 14
90991, 3
90992, 4
90993, 1
90994, 1
90995, 3
90996, 4
90997, 9
90998, 3
90999, 8
91000, 6
91001, 5
91002, 2
91003, 4
91004, 1
91005, 16
91006, 14
91007, 2
91008, 6
91009, 3
91010, 7
91011, 4
91012, 6
91013, 3
91014, 21
91015, 16
91016, 4
91017, 3
91018, 8
91019, 9
91020, 3
91021, 8
91022, 3
91023, 5
91024, 2
91025, 8
91026, 19
91027, 6
91028, 16
91029, 3
91030, 7
91031, 9
91032, 8
91033, 6
91034, 3
91035, 14
91036, 7
91037, 4
91038, 10
91039, 9
91040, 15
91041, 13
91042, 6
91043, 8
91044, 10
91045, 2
91046, 16
91047, 4
91048, 12
91049, 2
91050, 3
91051, 9
91052, 4
91053, 9
91054, 8
91055, 9
91056, 10
91057, 13
91058, 15
91059, 9
91060, 8
91061, 10
91062, 6
91063, 2
91064, 11
91065, 1
91066, 19
91067, 6
91068, 12
91069, 7
91070, 9
91071, 1
91072, 8
91073, 12
91074, 8
91075, 9
91076, 5
91077, 6
91078, 22
91079, 2
91080, 6
91081, 7
91082, 7
91083, 3
91084, 21
91085, 10
91086, 9
91087, 6
91088, 12
91089, 2
91090, 3
91091, 12
91092, 4
91093, 5
91094, 10
91095, 15
91096, 6
91097, 7
91098, 6
91099, 8
91100, 1
91101, 3
91102, 3
91103, 9
91104, 16
91105, 7
91106, 10
91107, 4
91108, 15
91109, 10
91110, 8
91111, 8
91112, 11
91113, 3
91114, 4
91115, 12
91116, 17
91117, 6
91118, 8
91119, 4
91120, 4
91121, 6
91122, 15
91123, 4
91124, 15
91125, 4
91126, 2
91127, 11
91128, 8
91129, 7
91130, 4
91131, 3
91132, 9
91133, 8
91134, 2
91135, 2
91136, 17
91137, 8
91138, 9
91139, 13
91140, 17
91141, 16
91142, 8
91143, 11
91144, 5
91145, 18
91146, 3
91147, 9
91148, 5
91149, 6
91150, 3
91151, 3
91152, 5
91153, 5
91154, 11
91155, 7
91156, 3
91157, 2
91158, 19
91159, 8
91160, 14
91161, 5
91162, 2
91163, 12
91164, 2
91165, 16
91166, 3
91167, 6
91168, 7
91169, 15
91170, 9
91171, 9
91172, 12
91173, 4
91174, 4
91175, 8
91176, 11
91177, 11
91178, 7
91179, 3
91180, 1
91181, 7
91182, 4
91183, 13
91184, 2
91185, 11
91186, 8
91187, 11
91188, 6
91189, 4
91190, 5
91191, 6
91192, 9
91193, 3
91194, 8
91195, 2
91196, 18
91197, 11
91198, 11
91199, 20
91200, 3
91201, 5
91202, 9
91203, 1
91204, 1
91205, 7
91206, 8
91207, 7
91208, 9
91209, 12
91210, 2
91211, 4
91212, 4
91213, 5
91214, 13
91215, 6
91216, 21
91217, 3
91218, 13
91219, 5
91220, 8
91221, 3
91222, 6
91223, 8
91224, 9
91225, 8
91226, 6
91227, 3
91228, 8
91229, 8
91230, 2
91231, 12
91232, 2
91233, 4
91234, 26
91235, 2
91236, 4
91237, 2
91238, 5
91239, 8
91240, 5
91241, 3
91242, 3
91243, 4
91244, 2
91245, 2
91246, 9
91247, 3
91248, 8
91249, 2
91250, 2
91251, 3
91252, 10
91253, 4
91254, 1
91255, 9
91256, 7
91257, 2
91258, 5
91259, 8
91260, 13
91261, 4
91262, 13
91263, 12
91264, 8
91265, 12
91266, 10
91267, 2
91268, 7
91269, 4
91270, 10
91271, 5
91272, 6
91273, 5
91274, 16
91275, 15
91276, 7
91277, 3
91278, 4
91279, 10
91280, 5
91281, 5
91282, 2
91283, 8
91284, 4
91285, 9
91286, 2
91287, 10
91288, 6
91289, 5
91290, 2
91291, 9
91292, 13
91293, 17
91294, 3
91295, 3
91296, 6
91297, 10
91298, 14
91299, 8
91300, 13
91301, 11
91302, 2
91303, 4
91304, 1
91305, 12
91306, 13
91307, 9
91308, 3
91309, 5
91310, 8
91311, 3
91312, 10
91313, 8
91314, 12
91315, 9
91316, 2
91317, 9
91318, 5
91319, 4
91320, 6
91321, 9
91322, 12
91323, 2
91324, 1
91325, 8
91326, 13
91327, 13
91328, 14
91329, 7
91330, 13
91331, 2
91332, 9
91333, 6
91334, 4
91335, 6
91336, 7
91337, 23
91338, 4
91339, 2
91340, 17
91341, 6
91342, 2
91343, 2
91344, 12
91345, 2
91346, 9
91347, 22
91348, 17
91349, 13
91350, 14
91351, 15
91352, 14
91353, 0
91354, 10
91355, 13
91356, 7
91357, 3
91358, 10
91359, 4
91360, 7
91361, 5
91362, 12
91363, 4
91364, 11
91365, 5
91366, 2
91367, 10
91368, 4
91369, 8
91370, 9
91371, 2
91372, 6
91373, 8
91374, 4
91375, 11
91376, 5
91377, 9
91378, 5
91379, 8
